panel,cohort,horizon,exec_status,exec_note,n_occurrences,n_untradeable,n_no_outcome,n_measured,n_dates,gross_mean,gross_median,net_verified_mean,t_clustered,t_naive,excess_vs_base,t_excess,fail_share_gross,fail_share_net_verified,p05,p95,mfe_mean,mae_mean,net_est_+0.2%,net_est_+0.4%,p_clustered,survives_fdr10,p_excess,excess_survives_fdr10,eligible
PRIMARY,state=CALM,1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,362736,11030,0,351706,2595,-0.0038294278884105403,-0.003960401216097017,-0.011829427888410541,-65.61808220373169,-271.8798815180949,0.00020775828553568654,3.7022800481128475,0.6465144182925512,0.7555799446128301,-0.04181793968332148,0.03750439545845427,0.01685803182781138,-0.018138234038864033,-0.013829427888410541,-0.01582942788841054,0.0,True,0.000213670577388712,True,True
PRIMARY,state=CALM,2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,362736,11030,2508,349198,2594,-0.003460966500348412,-0.004657128051965902,-0.011460966500348412,-36.99337601246182,-180.29435706309087,0.0003278280726057704,4.285598784860468,0.6147858807896952,0.6980108706235431,-0.05720489161936924,0.05789397841890267,0.025614426391900383,-0.025580137625774345,-0.013460966500348412,-0.015460966500348412,1.4633799453851942e-299,True,1.82247641851501e-05,True,True
PRIMARY,state=CALM,3,OK,sell 2 sessions after purchase — unaffected by the settlement question,362736,11030,2723,348983,2593,-0.003392075218603867,-0.005333345975362617,-0.011392075218603866,-28.791941392018344,-146.38811676769552,0.00042311249254057995,4.786706591912426,0.6050695879168899,0.6762507056217638,-0.06859831634275244,0.07180041865210027,0.03235273029304345,-0.03124068683050946,-0.013392075218603866,-0.015392075218603866,2.705949277539238e-182,True,1.695404097661025e-06,True,True
PRIMARY,state=CALM,5,OK,sell 4 sessions after purchase,362736,11030,3195,348511,2591,-0.0030726213188331892,-0.0062305497506361975,-0.01107262131883319,-20.31093088957248,-109.70994910567418,0.0006939773673094099,6.2082983161746235,0.5931175773504997,0.6500713033448011,-0.08701137698962969,0.09531017980432493,0.04315826475459154,-0.040034238524334964,-0.01307262131883319,-0.01507262131883319,1.0293490116108178e-91,True,5.356140437552413e-10,True,True
PRIMARY,state=CALM,10,OK,sell 9 sessions after purchase,362736,11030,4104,347602,2586,-0.0029150564278953217,-0.007843177461026005,-0.010915056427895323,-12.605511682953727,-75.18934257376529,0.0009343671208898856,6.100544438692614,0.5797665145770162,0.6215988400527039,-0.12375320264288726,0.13976194237515863,0.06369786824459164,-0.0564447190568667,-0.012915056427895323,-0.014915056427895323,1.968906297184903e-36,True,1.0570778761529628e-09,True,True
PRIMARY,state=CALM (entering),1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,132375,4656,0,127719,2595,-0.0037375862478241195,-0.0036297680505787237,-0.011737586247824118,-61.549420053939315,-166.4138106169782,0.0002678502176441048,3.1147566046966193,0.6415255365294122,0.7521120585034333,-0.042891564629312866,0.038212525397447475,0.01698885659758953,-0.01836966373971448,-0.013737586247824118,-0.01573758624782412,0.0,True,0.0018409675062358963,True,True
PRIMARY,state=CALM (entering),2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,132375,4656,966,126753,2594,-0.0034091523111104208,-0.004352563998841886,-0.01140915231111042,-35.2949635395648,-109.63483980550203,0.00037050544982187965,3.0384001278503643,0.6108888941484619,0.6949105741086996,-0.05818195538273588,0.058268908123975824,0.025769631758455258,-0.025867581997834222,-0.01340915231111042,-0.01540915231111042,7.01585082432378e-273,True,0.0023783792586768307,True,True
PRIMARY,state=CALM (entering),3,OK,sell 2 sessions after purchase — unaffected by the settlement question,132375,4656,1030,126689,2593,-0.0033162718763198352,-0.004987541511039162,-0.011316271876319835,-27.500089903252952,-87.97370063069444,0.0005152706316705251,3.5571344623703562,0.6005730568557649,0.6730971118250203,-0.06959329179919535,0.0723206615796262,0.032507864958860364,-0.031567024990140864,-0.013316271876319835,-0.015316271876319835,1.7512932317169702e-166,True,0.0003749222734240295,True,True
PRIMARY,state=CALM (entering),5,OK,sell 4 sessions after purchase,132375,4656,1163,126556,2591,-0.003096683822886627,-0.005899722127188383,-0.011096683822886626,-19.865026316378657,-66.73241613073573,0.0007360060726947193,4.001008360228144,0.5915009956066879,0.6496017573248206,-0.08701137698962981,0.09495991873156268,0.04317312589107066,-0.04037449409427384,-0.013096683822886626,-0.015096683822886627,8.170928993916546e-88,True,6.30731291359231e-05,True,True
PRIMARY,state=CALM (entering),10,OK,sell 9 sessions after purchase,132375,4656,1517,126202,2586,-0.0030310350853355685,-0.007434978487518035,-0.011031035085335568,-12.546532396810626,-46.684187269485825,0.0009570745769312825,3.7504691295384274,0.5781049428693682,0.620703316904645,-0.1222553318849517,0.13593000933661276,0.06305129501158582,-0.056340104324057345,-0.013031035085335568,-0.015031035085335568,4.153018114465114e-36,True,0.00017650403514426848,True,True
PRIMARY,state=CALM (held ≥3),1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,155240,4076,0,151164,2593,-0.0039992043147112815,-0.004357305368955813,-0.01199920431471128,-62.78589252979429,-173.19724826208702,6.224909251245862e-05,0.728939099061004,0.6525561641660713,0.7588579291365669,-0.04132819549284606,0.03710321382148742,0.016791090048873355,-0.018098996410925723,-0.01399920431471128,-0.01599920431471128,0.0,True,0.46603891646795875,False,True
PRIMARY,state=CALM (held ≥3),2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,155240,4076,1011,150153,2592,-0.0036648293166692244,-0.005141399500418763,-0.011664829316669225,-35.23992430230427,-116.8646460903038,0.00017242247532618264,1.3272054990718682,0.6202873069469141,0.7013446284789515,-0.05691299546420063,0.0574870909176816,0.025502093147333222,-0.02551799610639525,-0.013664829316669225,-0.015664829316669224,4.8951172982340817e-272,True,0.18444071382896043,False,True
PRIMARY,state=CALM (held ≥3),3,OK,sell 2 sessions after purchase — unaffected by the settlement question,155240,4076,1134,150030,2591,-0.003511894624902861,-0.005730674708985095,-0.011511894624902862,-27.45767850750875,-95.89440296274678,0.00034469774893500243,2.197819792971403,0.6093847897087249,0.6793841231753649,-0.0681705426837541,0.07145896398214505,0.032279421051202996,-0.03116434120430718,-0.013511894624902862,-0.015511894624902862,5.625510468691641e-166,True,0.027961950378404047,True,True
PRIMARY,state=CALM (held ≥3),5,OK,sell 4 sessions after purchase,155240,4076,1346,149818,2589,-0.0030814742673283993,-0.006644542718668501,-0.011081474267328398,-19.518676029257666,-70.75325569827565,0.0005434137205692018,2.732056204564172,0.5955692907394305,0.65122348449452,-0.08702596204482138,0.0969434965017943,0.043312690267723525,-0.039950532635053534,-0.013081474267328398,-0.015081474267328398,7.618694416850658e-85,True,0.006294040282704524,True,True
PRIMARY,state=CALM (held ≥3),10,OK,sell 9 sessions after purchase,155240,4076,1706,149458,2584,-0.0027679027780242887,-0.00823049913651548,-0.01076790277802429,-12.122779794998527,-47.37579244755892,0.0007279823611991395,2.6753762988859724,0.58051091276479,0.6217867226913246,-0.12516314295400605,0.1443423087287382,0.06461364152912633,-0.05681105794653445,-0.01276790277802429,-0.01476790277802429,7.99989226827545e-34,True,0.007464541425452956,True,True
PRIMARY,state=DRIFT,1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,282461,14566,0,267895,2595,-0.004024598286528159,-0.0039761483796392945,-0.01202459828652816,-61.047413243749695,-223.98748399666488,6.966358397355862e-05,1.2743463552867504,0.6387763862707404,0.744481979880177,-0.04688033952956665,0.0425596144187959,0.018289929079346623,-0.02016336686469256,-0.01402459828652816,-0.01602459828652816,0.0,True,0.2025406949741254,False,True
PRIMARY,state=DRIFT,2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,282461,14566,2018,265877,2594,-0.003709562070740138,-0.004842624475788015,-0.011709562070740137,-35.5433923541537,-149.4639410785568,0.00013711456961972593,1.7476232474863649,0.6078449809498377,0.6872125080394318,-0.06415639846308066,0.06416194421728585,0.027748142427817597,-0.02840332735420304,-0.013709562070740137,-0.01570956207074014,1.05103986990888e-276,True,0.08052928710165592,False,True
PRIMARY,state=DRIFT,3,OK,sell 2 sessions after purchase — unaffected by the settlement question,282461,14566,2170,265725,2593,-0.0036325385346849797,-0.005395696543852091,-0.01163253853468498,-28.126207968526266,-121.10219040473174,0.00015564805384968904,1.68766826025618,0.5994731395239439,0.6667456957380751,-0.07579526292166994,0.07830571917033824,0.03486962171482544,-0.034469966313675764,-0.01363253853468498,-0.015632538534684978,4.684529836096739e-174,True,0.09147492784710122,False,True
PRIMARY,state=DRIFT,5,OK,sell 4 sessions after purchase,282461,14566,2335,265560,2591,-0.0035914352903240686,-0.00630916919326472,-0.011591435290324071,-20.856391005034062,-93.1913382252038,6.307642183870313e-05,0.5210445593651474,0.589192649495406,0.6442988401867751,-0.0948341026708387,0.10185350872892891,0.04599926981142766,-0.04383429468807608,-0.013591435290324071,-0.015591435290324071,1.333635177029497e-96,True,0.6023357306803737,False,True
PRIMARY,state=DRIFT,10,OK,sell 9 sessions after purchase,282461,14566,2948,264947,2586,-0.003238207626562339,-0.007812539736793625,-0.01123820762656234,-13.584774608148878,-64.51404300965204,6.244928206815159e-05,0.36521993285962334,0.5769682238334459,0.6175574737589027,-0.12981161152199058,0.14483094787845605,0.06651325940791715,-0.060273204256730176,-0.01323820762656234,-0.01523820762656234,4.9304740530242963e-42,True,0.71494724021207,False,True
PRIMARY,state=DRIFT (entering),1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,144960,6943,0,138017,2595,-0.0038542984734226374,-0.0037383221106072153,-0.011854298473422639,-60.291631369300205,-165.06164144452532,0.00018949510288528845,2.5317798870523114,0.638327162595912,0.7473644551033568,-0.045120435280469544,0.04115807249350755,0.017850820623925016,-0.0194410713661332,-0.013854298473422639,-0.015854298473422637,0.0,True,0.011348520609164853,True,True
PRIMARY,state=DRIFT (entering),2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,144960,6943,1040,136977,2594,-0.003575692666923896,-0.004750602758597865,-0.011575692666923897,-35.26152203636349,-109.67457254712612,0.00023564059065913352,2.2039589358276803,0.609788504639465,0.6909189133942195,-0.06150648846812221,0.062022193490287744,0.02704272126467275,-0.02741590441540178,-0.013575692666923897,-0.015575692666923897,2.2848280896256178e-272,True,0.027527232138002126,True,True
PRIMARY,state=DRIFT (entering),3,OK,sell 2 sessions after purchase — unaffected by the settlement question,144960,6943,1147,136870,2593,-0.0033821457173095247,-0.005221943981151601,-0.011382145717309526,-27.592239045879474,-87.6354465212747,0.0003794052406784849,2.9378355518410824,0.5999853875940674,0.6689194125812815,-0.07275935428242826,0.07604624688712144,0.033991352007994934,-0.03326877315880573,-0.013382145717309526,-0.015382145717309526,1.3788470143810462e-167,True,0.0033051228775199722,True,True
PRIMARY,state=DRIFT (entering),5,OK,sell 4 sessions after purchase,144960,6943,1230,136787,2591,-0.003546120901833241,-0.00630916919326472,-0.011546120901833242,-20.47091297828135,-68.73428377986596,0.0002963185580824477,1.8094102557509977,0.5913719871040377,0.6475761585530789,-0.09202356212253725,0.09889925218690246,0.04485443164730611,-0.04237571449637328,-0.013546120901833242,-0.015546120901833242,3.912223891515821e-93,True,0.07038729104316345,False,True
PRIMARY,state=DRIFT (entering),10,OK,sell 9 sessions after purchase,144960,6943,1519,136498,2586,-0.003428418047514351,-0.007926065272420603,-0.011428418047514353,-13.056933043880752,-48.792092618299,0.00041896507176115766,1.8221172815511926,0.5799425632610001,0.6210860232384358,-0.12700157330324116,0.1410785982599056,0.064929682313224,-0.058657347757522287,-0.013428418047514353,-0.015428418047514353,5.801843503936673e-39,True,0.06843719207856566,False,True
PRIMARY,state=DRIFT (held ≥3),1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,74214,4361,0,69853,2593,-0.004431386080848025,-0.004434597067865753,-0.012431386080848025,-50.65937125257241,-112.07075883568577,-0.0003270801097000005,-2.5034857918540907,0.6394857772751349,0.7368044321646887,-0.050294250901205456,0.04609110720026709,0.019315469571423858,-0.021713605329912428,-0.014431386080848025,-0.016431386080848025,0.0,True,0.01229766179469957,True,True
PRIMARY,state=DRIFT (held ≥3),2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,74214,4361,506,69347,2592,-0.004236123457886779,-0.005308181145727221,-0.012236123457886782,-31.559546731752885,-75.6417602135442,-0.0004548146859878453,-2.3894683997398536,0.6077119413961671,0.6823078143250609,-0.06912141805458565,0.06883405005532582,0.029239391585726398,-0.03058559005590215,-0.014236123457886782,-0.016236123457886782,1.3262910018767118e-218,True,0.01687277530259453,True,True
PRIMARY,state=DRIFT (held ≥3),3,OK,sell 2 sessions after purchase — unaffected by the settlement question,74214,4361,543,69310,2591,-0.0041698306531723316,-0.00579851863893637,-0.012169830653172332,-25.55424227878522,-61.48044082802535,-0.00048366955945493083,-2.132320218973223,0.5984706391574087,0.6619391141249459,-0.08270964195694122,0.083775796503478,0.0367228403173662,-0.037135281323740534,-0.014169830653172332,-0.016169830653172332,4.925786445995201e-144,True,0.032980530999258746,True,True
PRIMARY,state=DRIFT (held ≥3),5,OK,sell 4 sessions after purchase,74214,4361,596,69257,2589,-0.0035708596484208656,-0.0062893289075639895,-0.011570859648420865,-19.120485006986446,-44.45703035406841,-0.0005584917235123205,-1.866664284008028,0.5836521940020504,0.6368020561098517,-0.10114998312148274,0.10943384104546204,0.04854949625162357,-0.04698280157862685,-0.013570859648420865,-0.015570859648420865,1.7051458152491202e-81,True,0.0619484843530063,False,True
PRIMARY,state=DRIFT (held ≥3),10,OK,sell 9 sessions after purchase,74214,4361,796,69057,2584,-0.0030206512004427363,-0.007622963884915989,-0.011020651200442738,-13.198903476202497,-29.80179729174968,-0.001028474206487347,-2.4255698783835338,0.5716147530301056,0.610973543594422,-0.137201121513485,0.15332950717077348,0.07009944525154026,-0.06396756770642971,-0.013020651200442738,-0.015020651200442738,8.902143514388373e-40,True,0.015284372966608832,True,True
PRIMARY,state=DEPARTURE,1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,65001,10181,0,54820,2590,-0.004887799058193192,-0.004474280394920966,-0.012887799058193192,-46.337114838433216,-94.24747742157805,-0.0005529784794401414,-3.0354639592401687,0.6319956220357533,0.7227836556001459,-0.05581477910639645,0.05096739914906949,0.021319792706407006,-0.02416915557673122,-0.014887799058193192,-0.016887799058193192,0.0,True,0.002401659251142097,True,True
PRIMARY,state=DEPARTURE,2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,65001,10181,420,54400,2589,-0.005173486674017915,-0.006036241741276831,-0.013173486674017916,-32.51333151096237,-66.8748819881629,-0.0018718135569385905,-7.211050675889716,0.6100735294117647,0.6774816176470588,-0.07583946011066504,0.07339854295381702,0.031669199864181055,-0.03387553272527911,-0.015173486674017916,-0.017173486674017916,6.910163528515429e-232,True,5.552178543667805e-13,True,True
PRIMARY,state=DEPARTURE,3,OK,sell 2 sessions after purchase — unaffected by the settlement question,65001,10181,502,54318,2587,-0.005206439827537851,-0.006756782462879762,-0.013206439827537855,-27.07870923437017,-55.90725460181468,-0.0020515832729157924,-6.542277105396814,0.6048639493353952,0.6622666519385839,-0.08701137698962981,0.08739379884234003,0.03920103351889312,-0.040567404424762456,-0.015206439827537855,-0.017206439827537855,1.7542734403612094e-161,True,6.058910069351478e-11,True,True
PRIMARY,state=DEPARTURE,5,OK,sell 4 sessions after purchase,65001,10181,509,54311,2586,-0.006275552592393731,-0.008602203582663415,-0.014275552592393732,-22.168850195678914,-47.59557949475341,-0.00291373895153102,-7.546448809268283,0.6012962383310931,0.6480823405939865,-0.10821358464023272,0.11105468414334052,0.05052566267121501,-0.050677048617905236,-0.01627555259239373,-0.018275552592393732,6.86414585539206e-109,True,4.472867728335735e-14,True,True
PRIMARY,state=DEPARTURE,10,OK,sell 9 sessions after purchase,65001,10181,626,54194,2581,-0.007616469777289401,-0.011428695823622968,-0.015616469777289404,-16.708899473930877,-38.13095827734279,-0.00475009698806856,-8.551455079528829,0.5939218363656493,0.6302727239177769,-0.14505016199672302,0.15095129470572713,0.07049790946790195,-0.06812636560456788,-0.017616469777289402,-0.019616469777289404,1.1289994684458119e-62,True,1.2154637912143627e-17,True,True
PRIMARY,state=DEPARTURE (entering),1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,44209,5060,0,39149,2582,-0.0043767056517131095,-0.0038143720754706774,-0.01237670565171311,-42.54470210649645,-79.35494683200069,5.168080544083343e-05,0.25379523235762325,0.6289815831822013,0.7266085979207643,-0.052842481374379885,0.04879016416943204,0.020542033396040736,-0.022854859393903117,-0.01437670565171311,-0.016376705651713112,0.0,True,0.7996537569090514,False,True
PRIMARY,state=DEPARTURE (entering),2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,44209,5060,307,38842,2581,-0.004538887355036231,-0.005479465764625708,-0.01253888735503623,-29.684298408773323,-55.704088503807206,-0.0010912497700657756,-3.7186682092250787,0.6082848463003965,0.679728129344524,-0.07268973336827765,0.07057465472250551,0.03062117217390434,-0.03216752495170988,-0.01453888735503623,-0.01653888735503623,1.224577250612174e-193,True,0.00020027590751528103,True,True
PRIMARY,state=DEPARTURE (entering),3,OK,sell 2 sessions after purchase — unaffected by the settlement question,44209,5060,360,38789,2579,-0.004286350112918608,-0.005847969882422989,-0.012286350112918608,-24.377549426570024,-45.70317956568117,-0.001069074349337926,-3.0835609258280985,0.6001959318363453,0.6613215086751398,-0.08222574321542704,0.08396352868976788,0.037937572533138425,-0.03852470022077036,-0.014286350112918608,-0.01628635011291861,2.95961583289263e-131,True,0.0020453922402111527,True,True
PRIMARY,state=DEPARTURE (entering),5,OK,sell 4 sessions after purchase,44209,5060,370,38779,2578,-0.00499882996465965,-0.00743497848751809,-0.01299882996465965,-19.078591060403618,-38.050157481196,-0.0014626591736121505,-3.390921391607175,0.595631656308827,0.6452203512210217,-0.10321263267935224,0.10695324311939351,0.048983354920400984,-0.048173958958573654,-0.01499882996465965,-0.01699882996465965,3.803749327443712e-81,True,0.000696580774910537,True,True
PRIMARY,state=DEPARTURE (entering),10,OK,sell 9 sessions after purchase,44209,5060,438,38711,2573,-0.005882685878401786,-0.009888832129247198,-0.01388268587840179,-13.96998993190473,-29.65680966605564,-0.0027522362958186182,-4.466231173657126,0.5866032910542223,0.6251969724367751,-0.13752591360242605,0.1459028948178215,0.06849472531415567,-0.06495044110708868,-0.01588268587840179,-0.01788268587840179,2.376602602952353e-44,True,7.960958564813366e-06,True,True
PRIMARY,state=DEPARTURE (held ≥3),1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,9467,3053,0,6414,2031,-0.006980018760758609,-0.007968169649176845,-0.014980018760758612,-25.472262424568303,-33.399370036341224,-0.003118605225861416,-5.825641301122104,0.6445275958840038,0.7143748051138136,-0.06411781931371313,0.059478795836789125,0.024680284554919336,-0.029006267161367904,-0.016980018760758612,-0.01898001876075861,4.0015228172561066e-143,True,5.689369786721016e-09,True,True
PRIMARY,state=DEPARTURE (held ≥3),2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,9467,3053,46,6368,2024,-0.007881984004625718,-0.009169145781779901,-0.015881984004625718,-20.439947537577044,-24.489429626411034,-0.0048333456056082556,-6.57482718537493,0.6206030150753769,0.6744660804020101,-0.0871100337402176,0.08178510828867497,0.03607011273114964,-0.04061052816107937,-0.01788198400462572,-0.01988198400462572,7.381848232700092e-93,True,4.870970809466121e-11,True,True
PRIMARY,state=DEPARTURE (held ≥3),3,OK,sell 2 sessions after purchase — unaffected by the settlement question,9467,3053,53,6361,2025,-0.008872024543283105,-0.011494379425735021,-0.01687202454328311,-17.82788825915817,-21.660661630786198,-0.005952082526622153,-6.636559838526423,0.6238012891054866,0.6673479012733847,-0.10132825212988783,0.09798040836020382,0.04463125963780014,-0.048724807707416676,-0.018872024543283107,-0.02087202454328311,4.293337677731995e-71,True,3.210886237494284e-11,True,True
PRIMARY,state=DEPARTURE (held ≥3),5,OK,sell 4 sessions after purchase,9467,3053,65,6349,2023,-0.011170407450232227,-0.01436576980203364,-0.019170407450232227,-16.010385253077693,-19.64657472889766,-0.008625441814681301,-7.601371080912424,0.6232477555520555,0.6605764687352339,-0.12819783742496996,0.12475823004300408,0.05691470035022539,-0.06057290017706958,-0.02117040745023223,-0.023170407450232227,1.0813816548742369e-57,True,2.930095784123123e-14,True,True
PRIMARY,state=DEPARTURE (held ≥3),10,OK,sell 9 sessions after purchase,9467,3053,82,6332,2015,-0.016750734961398468,-0.021426226035318616,-0.024750734961398464,-14.723385329941658,-18.626607246083797,-0.01572128142936322,-9.814297090223947,0.6272899557801642,0.6557169930511687,-0.17389850331613282,0.1644212390792176,0.07808369998561476,-0.08179739885813357,-0.026750734961398466,-0.028750734961398464,4.5623706294319626e-49,True,9.7716611445693e-23,True,True
PRIMARY,state=EXTREME,1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,12833,3652,0,9181,2244,-0.005371782649361554,-0.004454350349380309,-0.013371782649361553,-24.269655679255887,-35.9086480741966,-0.00047499179940408765,-1.0243094486612403,0.6341357150637186,0.7110336564644374,-0.061512800221034225,0.05551841876267878,0.023420435231352357,-0.026629412922389597,-0.015371782649361553,-0.017371782649361553,4.101119188356107e-130,True,0.30568913646709794,False,True
PRIMARY,state=EXTREME,2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,12833,3652,52,9129,2242,-0.004804870139079264,-0.0061496606516752515,-0.012804870139079263,-17.035587665130205,-24.094448107236918,-0.0016507816951176284,-2.4059251306829443,0.6122247781794282,0.6672143717822324,-0.08004270767353637,0.0810142868837239,0.034344879944435025,-0.03666219470251022,-0.014804870139079263,-0.01680487013907926,4.4722651295204375e-65,True,0.016131570336744134,True,True
PRIMARY,state=EXTREME,3,OK,sell 2 sessions after purchase — unaffected by the settlement question,12833,3652,67,9114,2241,-0.004754530157019158,-0.007604599385219304,-0.01275453015701916,-14.823880497951043,-20.495666099773672,-0.002141210337995793,-2.7014023012456114,0.6069782751810402,0.65284178187404,-0.09066033734829576,0.09605222427965858,0.04205978250659046,-0.043267001230635385,-0.01475453015701916,-0.016754530157019158,1.0267743966533126e-49,True,0.006904776295161797,True,True
PRIMARY,state=EXTREME,5,OK,sell 4 sessions after purchase,12833,3652,77,9104,2239,-0.005346792138577461,-0.008699330212746145,-0.013346792138577462,-11.889682024884666,-17.173026439397315,-0.002889804506339548,-2.8809900948179052,0.5994068541300527,0.6398286467486819,-0.11057475815195855,0.12175230177225262,0.053567042454135835,-0.053476551345318785,-0.015346792138577462,-0.017346792138577462,1.3391543892299957e-32,True,0.003964280985998215,True,True
PRIMARY,state=EXTREME,10,OK,sell 9 sessions after purchase,12833,3652,138,9043,2234,-0.0065733725001531134,-0.010881500187534173,-0.014573372500153118,-8.969280530503019,-14.003766317687614,-0.0043708045162037315,-3.0468592460559942,0.5940506469092115,0.6264513988720557,-0.1505636677252665,0.15438581846184515,0.07324703024536765,-0.06988881610792558,-0.016573372500153116,-0.018573372500153118,2.984575225336775e-19,True,0.0023124596613159636,True,True
PRIMARY,state=EXTREME (entering),1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,9782,2077,0,7705,2160,-0.005230829152200391,-0.004062294008878793,-0.01323082915220039,-23.348084785810016,-33.390922734611735,-0.00025910350355150784,-0.544296033085379,0.6301103179753407,0.7114860480207658,-0.06040006997462699,0.05365848731022102,0.023189464957554484,-0.026068597297482843,-0.01523082915220039,-0.01723082915220039,1.4413024561938391e-120,True,0.5862377763080239,False,True
PRIMARY,state=EXTREME (entering),2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,9782,2077,44,7661,2158,-0.004601467367432653,-0.005797117684325957,-0.012601467367432652,-15.879553877739832,-22.069955054282726,-0.0011348935816984126,-1.591656343807188,0.6084062132880825,0.666231562459209,-0.07762516203053631,0.08004270767353636,0.03398152985459382,-0.0360904067831072,-0.014601467367432652,-0.016601467367432652,8.780064421619196e-57,True,0.1114619425786364,False,True
PRIMARY,state=EXTREME (entering),3,OK,sell 2 sessions after purchase — unaffected by the settlement question,9782,2077,55,7650,2154,-0.004261959834095223,-0.00729557006837988,-0.012261959834095223,-13.276986399835279,-18.416813720148983,-0.0010555615435501363,-1.2851796956452854,0.6010457516339869,0.6490196078431373,-0.08829260110126368,0.09346325783582546,0.04159239248645862,-0.04252866914773823,-0.014261959834095223,-0.016261959834095223,3.148108160055947e-40,True,0.1987294972057436,False,True
PRIMARY,state=EXTREME (entering),5,OK,sell 4 sessions after purchase,9782,2077,65,7640,2154,-0.004892619373818604,-0.008385830233448043,-0.012892619373818602,-11.072044322476696,-15.506521640371533,-0.002143645264768277,-2.071182406772173,0.5946335078534032,0.6358638743455497,-0.10704279792557164,0.11780255928021596,0.052924646824077604,-0.05267184766303579,-0.014892619373818602,-0.016892619373818602,1.7144423546876928e-28,True,0.03834175307467963,True,True
PRIMARY,state=EXTREME (entering),10,OK,sell 9 sessions after purchase,9782,2077,119,7586,2149,-0.005786494686805127,-0.010170072534247416,-0.013786494686805126,-8.281324789339497,-12.399393914694954,-0.0031966090977921333,-2.195295184882979,0.5893751647772212,0.6224624307935671,-0.14612237735517186,0.1520631020990518,0.0724091786687753,-0.06883845664824628,-0.015786494686805125,-0.017786494686805127,1.2181245773181864e-16,True,0.028142430091600862,True,True
PRIMARY,state=EXTREME (held ≥3),1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,1189,791,0,398,324,-0.007347798189216462,-0.007453467981481934,-0.015347798189216463,-7.422110083825573,-8.148806956022444,-0.003933497038134975,-2.0318424570688642,0.7035175879396985,0.7487437185929648,-0.06817277465406732,0.07084490507916322,0.024426929538310736,-0.028986599543486893,-0.017347798189216463,-0.01934779818921646,1.1526894081097873e-13,True,0.042169607476012845,True,True
PRIMARY,state=EXTREME (held ≥3),2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,1189,791,0,398,324,-0.0067251704521539375,-0.007765366973091408,-0.014725170452153937,-5.270890119317712,-5.751989510537959,-0.006093919685930125,-2.280972275616049,0.6130653266331658,0.6658291457286433,-0.0835579758024028,0.08022011751089374,0.035919233681639455,-0.03976058262847192,-0.016725170452153937,-0.01872517045215394,1.35763732284953e-07,True,0.022550087494866696,True,True
PRIMARY,state=EXTREME (held ≥3),3,OK,sell 2 sessions after purchase — unaffected by the settlement question,1189,791,2,396,323,-0.006384583809999055,-0.009217438112793075,-0.014384583809999055,-4.171668081574035,-4.555899344575133,-0.006529939206746257,-1.9491946376858915,0.6363636363636364,0.6843434343434344,-0.09963964808937198,0.11810211674628462,0.04423230101835297,-0.046210832332461,-0.016384583809999055,-0.018384583809999057,3.0237788527871567e-05,True,0.05127218510771688,False,True
PRIMARY,state=EXTREME (held ≥3),5,OK,sell 4 sessions after purchase,1189,791,1,397,323,-0.006500838054482434,-0.008810629682154807,-0.014500838054482438,-3.1917512307492375,-3.609052360416462,-0.008666678948328347,-2.0045693367555177,0.6146095717884131,0.654911838790932,-0.1297572470002711,0.15968666522655336,0.058683275271407834,-0.056570676219043936,-0.016500838054482436,-0.018500838054482438,0.0014141307049618883,True,0.045009107471238825,False,True
PRIMARY,state=EXTREME (held ≥3),10,OK,sell 9 sessions after purchase,1189,791,6,392,323,-0.012134459434442602,-0.01591590328156091,-0.020134459434442604,-2.8749031349828584,-3.364604032104743,-0.01517802436004386,-2.475371928030932,0.6428571428571429,0.6632653061224489,-0.16827246072916605,0.18834200929038122,0.08194608951441999,-0.07691087144870462,-0.022134459434442602,-0.024134459434442604,0.004041514660566629,True,0.013309748859465917,True,True
