candidate,outcome,horizon,n_signal,n_population,n_symbols,n_dates,n_years,hit_rate,base_rate_all,control_rate_mean,control_rate_sd,n_matched,match_share,lift,excess_pp,t_nw_date,n_diff_dates,ci_lo,ci_hi,ci_excludes_control,median_mfe_20d,mean_mfe_20d,median_mae_20d,mean_mae_20d,median_fwd_ret_20d,mean_fwd_ret_20d,median_days_to_p10,years_total,years_beat,year_consistency,loso_worst_rate,top3_symbol_share,p_nw,check,strata,unit,median_mfe_30d,mean_mfe_30d,median_mae_30d,mean_mae_30d,median_fwd_ret_30d,mean_fwd_ret_30d,median_mfe_10d,mean_mfe_10d,median_mae_10d,mean_mae_10d,median_fwd_ret_10d,mean_fwd_ret_10d,median_mfe_5d,mean_mfe_5d,median_mae_5d,mean_mae_5d,median_fwd_ret_5d,mean_fwd_ret_5d,split_value,dh_thr,dex_thr,bh_reject_q10,bh_p_threshold
7b_plus_dist20,hit_p10_20d,20,96855,587082,377,2270,12,0.14669351091838315,0.3274380750900215,0.2356235382724859,0.0013722425517577394,50454,0.5209230292705591,0.6225757918468972,-8.893002735410274,-11.59803596180523,2270,0.13748611009533943,0.15779202101513862,False,0.01671309192200554,0.0498410972763824,-0.009090909090909038,-0.03521017123766072,0.0,0.0025844768118054792,14.0,12,2,0.16666666666666666,0.14650920819893873,0.03981209023798462,4.2164387752619735e-31,7b_plus_dist20,year.liq_bucket.price_bucket.prior5_bucket.vol_bucket.dist20_bucket,row,,,,,,,,,,,,,,,,,,,,,,,
7b_plus_dist20,hit_p20_30d,30,96855,587082,377,2270,12,0.08061535284703938,0.18646287912080425,0.13092619019304713,0.001191995735854848,50454,0.5209230292705591,0.6157312965996986,-5.031083734600775,-8.46530917976489,2270,0.0737115759666101,0.08915654108292656,False,,,,,,,14.0,12,2,0.16666666666666666,0.08048069919883467,0.03981209023798462,2.5547406473398314e-17,7b_plus_dist20,year.liq_bucket.price_bucket.prior5_bucket.vol_bucket.dist20_bucket,row,0.023474178403755763,0.06692121435836217,-0.014084507042253502,-0.04769575402035765,0.0,0.0034860845965651453,,,,,,,,,,,,,,,,,
7b_plus_dist20,hit_p10_10d,10,96855,587082,377,2270,12,0.07441020081565226,0.21010693565805116,0.13774923692868754,0.0013567221182129332,50454,0.5209230292705591,0.5401859384065704,-6.333903611303528,-16.88340993602641,2270,0.06913311167622745,0.08035716124762023,False,,,,,,,14.0,12,0,0.0,0.07440432837373842,0.03981209023798462,5.9600547784045436e-64,7b_plus_dist20,year.liq_bucket.price_bucket.prior5_bucket.vol_bucket.dist20_bucket,row,,,,,,,0.009661835748792313,0.030284439440971395,-0.004255319148936176,-0.021159881213121977,0.0,0.0014640369892459763,,,,,,,,,,,
7b_plus_dist20,hit_p5_5d,5,96855,587082,377,2270,12,0.10763512467089979,0.32451514439209517,0.20855630871685102,0.0012032624315753617,50454,0.5209230292705591,0.5160962299947293,-10.092118404595123,-26.44228331284162,2270,0.1004636638752283,0.11551255374697762,False,,,,,,,14.0,12,0,0.0,0.10776193944438664,0.03981209023798462,4.476090732754105e-154,7b_plus_dist20,year.liq_bucket.price_bucket.prior5_bucket.vol_bucket.dist20_bucket,row,,,,,,,,,,,,,0.005681818181818121,0.018996281438559554,-0.0007320644216690653,-0.012990682487650502,0.0,0.0013765403802019744,,,,,
7b_plus_dist20,hit_p10_30d,30,96855,587082,377,2270,12,0.1999587011512054,0.40138174905720153,0.31151543980655644,0.0014128544968859031,50454,0.5209230292705591,0.6418901781392699,-11.155673865535103,-9.1654551868163,2270,0.18798352048984499,0.21313399884488554,False,,,,,,,14.0,12,2,0.16666666666666666,0.19949016751638748,0.03981209023798462,4.9338304529722414e-20,7b_plus_dist20,year.liq_bucket.price_bucket.prior5_bucket.vol_bucket.dist20_bucket,row,0.023474178403755763,0.06692121435836217,-0.014084507042253502,-0.04769575402035765,0.0,0.0034860845965651453,,,,,,,,,,,,,,,,,
7c_full_matching,hit_p10_20d,20,96855,587082,377,2270,12,0.14669351091838315,0.3274380750900215,0.23679012345679012,0.0015708529926472265,25515,0.26343503174849003,0.6195085706120362,-9.009661253840697,-11.59803596180523,2270,0.13748611009533943,0.15779202101513862,False,0.01671309192200554,0.0498410972763824,-0.009090909090909038,-0.03521017123766072,0.0,0.0025844768118054792,14.0,12,2,0.16666666666666666,0.14650920819893873,0.03981209023798462,4.2164387752619735e-31,7c_full_matching,year.liq_bucket.price_bucket.prior5_bucket.vol_bucket.dist20_bucket.prior3_bucket.turnover_bucket,row,,,,,,,,,,,,,,,,,,,,,,,
7c_full_matching,hit_p20_30d,30,96855,587082,377,2270,12,0.08061535284703938,0.18646287912080425,0.13172251616696062,0.001325243017763061,25515,0.26343503174849003,0.6120089047209362,-5.110716331992124,-8.46530917976489,2270,0.0737115759666101,0.08915654108292656,False,,,,,,,14.0,12,2,0.16666666666666666,0.08048069919883467,0.03981209023798462,2.5547406473398314e-17,7c_full_matching,year.liq_bucket.price_bucket.prior5_bucket.vol_bucket.dist20_bucket.prior3_bucket.turnover_bucket,row,0.023474178403755763,0.06692121435836217,-0.014084507042253502,-0.04769575402035765,0.0,0.0034860845965651453,,,,,,,,,,,,,,,,,
7c_full_matching,hit_p10_10d,10,96855,587082,377,2270,12,0.07441020081565226,0.21010693565805116,0.13111894963746817,0.001435164788164296,25515,0.26343503174849003,0.5675015016580145,-5.670874882181591,-16.88340993602641,2270,0.06913311167622745,0.08035716124762023,False,,,,,,,14.0,12,0,0.0,0.07440432837373842,0.03981209023798462,5.9600547784045436e-64,7c_full_matching,year.liq_bucket.price_bucket.prior5_bucket.vol_bucket.dist20_bucket.prior3_bucket.turnover_bucket,row,,,,,,,0.009661835748792313,0.030284439440971395,-0.004255319148936176,-0.021159881213121977,0.0,0.0014640369892459763,,,,,,,,,,,
7c_full_matching,hit_p5_5d,5,96855,587082,377,2270,12,0.10763512467089979,0.32451514439209517,0.20450323339212226,0.0020429258869959473,25515,0.26343503174849003,0.526324806141279,-9.686810872122246,-26.44228331284162,2270,0.1004636638752283,0.11551255374697762,False,,,,,,,14.0,12,0,0.0,0.10776193944438664,0.03981209023798462,4.476090732754105e-154,7c_full_matching,year.liq_bucket.price_bucket.prior5_bucket.vol_bucket.dist20_bucket.prior3_bucket.turnover_bucket,row,,,,,,,,,,,,,0.005681818181818121,0.018996281438559554,-0.0007320644216690653,-0.012990682487650502,0.0,0.0013765403802019744,,,,,
7c_full_matching,hit_p10_30d,30,96855,587082,377,2270,12,0.1999587011512054,0.40138174905720153,0.3158592984518911,0.0015115875237046437,25515,0.26343503174849003,0.6330625760603603,-11.59005973006857,-9.1654551868163,2270,0.18798352048984499,0.21313399884488554,False,,,,,,,14.0,12,2,0.16666666666666666,0.19949016751638748,0.03981209023798462,4.9338304529722414e-20,7c_full_matching,year.liq_bucket.price_bucket.prior5_bucket.vol_bucket.dist20_bucket.prior3_bucket.turnover_bucket,row,0.023474178403755763,0.06692121435836217,-0.014084507042253502,-0.04769575402035765,0.0,0.0034860845965651453,,,,,,,,,,,,,,,,,
2a_episodes_original_strata,hit_p10_20d,20,7231,587082,377,1777,12,0.27658691743880515,0.3274380750900215,0.2945097496888397,0.004386644462669787,7231,1.0,0.9391435011237835,-1.7922832250034548,-4.54143545392492,1777,0.26612261500799567,0.28949343294318014,False,0.049180327868852514,0.08756113509067143,-0.03731343283582089,-0.05384531215107062,0.0,0.012523609583535192,12.0,12,3,0.25,0.27633226659245863,0.02254183377126262,5.5872492578953535e-06,2a_episodes_original_strata,original,episode,,,,,,,,,,,,,,,,,,,,,,,
2a_episodes_original_strata,hit_p20_30d,30,7231,587082,377,1777,12,0.14852717466463836,0.18646287912080425,0.1640506154058913,0.004712428972941743,7231,1.0,0.9053740779712988,-1.5523440741252947,-3.94718850836455,1777,0.13979322333271474,0.15843166085388963,False,,,,,,,12.0,12,3,0.25,0.14862232118007238,0.02254183377126262,7.907429626174012e-05,2a_episodes_original_strata,original,episode,0.06400000000000006,0.11544895237538777,-0.047770700636942665,-0.06751887658478288,-0.0014650970372244165,0.020055274982917422,,,,,,,,,,,,,,,,,
2a_episodes_original_strata,hit_p10_10d,10,7231,587082,377,1777,12,0.15765454294011894,0.21010693565805116,0.1728045913428295,0.003703329004659541,7231,1.0,0.912328438232486,-1.5150048402710559,-6.153517494650508,1777,0.1483279980063643,0.1675518746008011,False,,,,,,,12.0,12,2,0.16666666666666666,0.1575066091554195,0.02254183377126262,7.578301275448849e-10,2a_episodes_original_strata,original,episode,,,,,,,0.03164556962025311,0.057046157096797036,-0.02564102564102555,-0.03565314248045375,0.0,0.008399086620569011,,,,,,,,,,,
2a_episodes_original_strata,hit_p5_5d,5,7231,587082,377,1777,12,0.2245885769603098,0.32451514439209517,0.26936108422071636,0.0059935539919257624,7231,1.0,0.8337825696285309,-4.4772507260406575,-11.812581533081648,1777,0.21186279913968764,0.236523272162111,False,,,,,,,12.0,12,0,0.0,0.2244330040350633,0.02254183377126262,3.360812345335057e-32,2a_episodes_original_strata,original,episode,,,,,,,,,,,,,0.021739130434782705,0.0381965341411291,-0.0186125211505922,-0.024515902810035017,0.0,0.005617117598770758,,,,,
2a_episodes_original_strata,hit_p10_30d,30,7231,587082,377,1777,12,0.3544461346978288,0.40138174905720153,0.37377264555386536,0.004968419734044952,7231,1.0,0.9482934048628777,-1.9326510856036538,-3.804185091279897,1777,0.34200829268828237,0.3690857542905148,False,,,,,,,12.0,12,4,0.3333333333333333,0.354250730485599,0.02254183377126262,0.0001422717743335392,2a_episodes_original_strata,original,episode,0.06400000000000006,0.11544895237538777,-0.047770700636942665,-0.06751887658478288,-0.0014650970372244165,0.020055274982917422,,,,,,,,,,,,,,,,,
2b_episodes_full_matching,hit_p10_20d,20,7231,587082,377,1777,12,0.27658691743880515,0.3274380750900215,0.2647591877831851,0.003470085033735687,5959,0.82409072050892,1.0446735380690975,1.1827729655620067,-4.54143545392492,1777,0.26612261500799567,0.28949343294318014,True,0.049180327868852514,0.08756113509067143,-0.03731343283582089,-0.05384531215107062,0.0,0.012523609583535192,12.0,12,3,0.25,0.27633226659245863,0.02254183377126262,5.5872492578953535e-06,2b_episodes_full_matching,full,episode,,,,,,,,,,,,,,,,,,,,,,,
2b_episodes_full_matching,hit_p20_30d,30,7231,587082,377,1777,12,0.14852717466463836,0.18646287912080425,0.14821278738043292,0.003640388374782369,5959,0.82409072050892,1.0021211886555803,0.03143872842054363,-3.94718850836455,1777,0.13979322333271474,0.15843166085388963,False,,,,,,,12.0,12,3,0.25,0.14862232118007238,0.02254183377126262,7.907429626174012e-05,2b_episodes_full_matching,full,episode,0.06400000000000006,0.11544895237538777,-0.047770700636942665,-0.06751887658478288,-0.0014650970372244165,0.020055274982917422,,,,,,,,,,,,,,,,,
2b_episodes_full_matching,hit_p10_10d,10,7231,587082,377,1777,12,0.15765454294011894,0.21010693565805116,0.15218157408961236,0.0029658126327881057,5959,0.82409072050892,1.0359634133252416,0.5472968850506577,-6.153517494650508,1777,0.1483279980063643,0.1675518746008011,False,,,,,,,12.0,12,2,0.16666666666666666,0.1575066091554195,0.02254183377126262,7.578301275448849e-10,2b_episodes_full_matching,full,episode,,,,,,,0.03164556962025311,0.057046157096797036,-0.02564102564102555,-0.03565314248045375,0.0,0.008399086620569011,,,,,,,,,,,
2b_episodes_full_matching,hit_p5_5d,5,7231,587082,377,1777,12,0.2245885769603098,0.32451514439209517,0.22337640543715387,0.005196627853703418,5959,0.82409072050892,1.0054265871087782,0.12121715231559194,-11.812581533081648,1777,0.21186279913968764,0.236523272162111,False,,,,,,,12.0,12,0,0.0,0.2244330040350633,0.02254183377126262,3.360812345335057e-32,2b_episodes_full_matching,full,episode,,,,,,,,,,,,,0.021739130434782705,0.0381965341411291,-0.0186125211505922,-0.024515902810035017,0.0,0.005617117598770758,,,,,
2b_episodes_full_matching,hit_p10_30d,30,7231,587082,377,1777,12,0.3544461346978288,0.40138174905720153,0.33885719080382615,0.004767316694736524,5959,0.82409072050892,1.04600446535007,1.5588943894002671,-3.804185091279897,1777,0.34200829268828237,0.3690857542905148,True,,,,,,,12.0,12,4,0.3333333333333333,0.354250730485599,0.02254183377126262,0.0001422717743335392,2b_episodes_full_matching,full,episode,0.06400000000000006,0.11544895237538777,-0.047770700636942665,-0.06751887658478288,-0.0014650970372244165,0.020055274982917422,,,,,,,,,,,,,,,,,
5a_regime=FLOOR,hit_p10_20d,20,50297,119519,360,367,3,0.06771775652623417,0.24074833290104503,0.09107852882703778,0.0019054248024929455,4024,0.08000477165636122,0.743509555957911,-2.3360772300803605,-14.179125599829483,367,0.05888711402492044,0.07870655685115992,False,0.0,0.025344440886480225,0.0,-0.021944104657402284,0.0,-0.004145480791975001,15.0,3,0,0.0,0.06794581941137633,0.0209952879893433,1.2337422465268056e-45,5a_regime,full,row,,,,,,,,,,,,,,,,,,,FLOOR,,,,
5a_regime=POST_FLOOR,hit_p10_20d,20,1692,46880,137,407,3,0.23167848699763594,0.3849829351535836,0.35383333333333333,0.009194137465944802,300,0.1773049645390071,0.6547672736608041,-12.21548463356974,-5.732158578425635,407,0.17069351967080582,0.3227316667171855,False,0.032183010852759764,0.0676197475636977,-0.031091144113638558,-0.04678448265230705,-0.006625180660148222,0.004862737165056233,12.0,3,0,0.0,0.22133168927250307,0.3611111111111111,9.91604966457995e-09,5a_regime,full,row,,,,,,,,,,,,,,,,,,,POST_FLOOR,,,,
5a_regime=PRE_FLOOR,hit_p10_20d,20,44866,420683,305,1496,7,0.2320242499888557,0.3456545665025684,0.26225727005778154,0.002418516710154145,21114,0.470601346230999,0.8847199924595056,-3.0233020068925835,-8.144762183681891,1496,0.21581379755733437,0.2486486278238733,False,0.04514791400743112,0.0766325841518955,-0.0320966800133467,-0.049645592622978726,0.0,0.01004379070171914,13.0,7,2,0.2857142857142857,0.2325088975987746,0.05618954219230598,3.8002807043547113e-16,5a_regime,full,row,,,,,,,,,,,,,,,,,,,PRE_FLOOR,,,,
5b_volatility=V0,hit_p10_20d,20,73387,116081,359,2111,12,0.10475969858421791,0.14960243278400429,0.1746787720243133,0.0019728748882190087,12997,0.1771022115633559,0.599727702282203,-6.99190734400954,-4.136309603831072,2111,0.09542707652329492,0.11375450045237495,False,0.005730659025787954,0.03847335318129104,0.0,-0.02839906377323937,0.0,0.00022616971066409725,15.0,12,1,0.08333333333333333,0.10490359799605282,0.04647962173136932,3.529359338473816e-05,5b_volatility,full,row,,,,,,,,,,,,,,,,,,,V0,,,,
5b_volatility=V1,hit_p10_20d,20,16403,116044,355,1952,12,0.2528805706273243,0.28679638757712594,0.28847850678733034,0.002720947481850073,8840,0.5389258062549533,0.8766010800689361,-3.559793616000606,-3.7302397505652847,1952,0.23628282327684524,0.27101012050502493,False,0.04761904761904767,0.07989924266233259,-0.037735849056603876,-0.05324733657081849,-0.0036906071559537623,0.009215468957899469,13.0,12,4,0.3333333333333333,0.25213964657348686,0.03883435956837164,0.00019129765052391904,5b_volatility,full,row,,,,,,,,,,,,,,,,,,,V1,,,,
5b_volatility=V2,hit_p10_20d,20,5241,116048,362,1509,12,0.3215035298607136,0.3464083827381773,0.31323933975240714,0.004575556057168007,2908,0.5548559435222286,1.0263829891667258,0.826419010830648,-1.2522993940480653,1509,0.29757463048651384,0.34466957525158803,False,0.058331168831168734,0.09455907441572706,-0.04629629629629628,-0.062097277357734494,-0.005490823827802527,0.01061481899922645,12.0,12,7,0.5833333333333334,0.3202236360131097,0.0412135088723526,0.21046078960771086,5b_volatility,full,row,,,,,,,,,,,,,,,,,,,V2,,,,
5b_volatility=V3,hit_p10_20d,20,1544,116029,317,910,12,0.38860103626943004,0.3873083453274612,0.39829302987197723,0.012681083089227328,703,0.45531088082901555,0.9756661732025838,-0.9691993602547189,1.474949259773629,910,0.35083085035210054,0.4327316856217555,False,0.06411960132890371,0.11173939909275454,-0.05655276540829485,-0.06741079057173498,-0.0012008033839019938,0.01972031720753381,11.0,12,6,0.5,0.3836065573770492,0.04533678756476684,0.1402261854130934,5b_volatility,full,row,,,,,,,,,,,,,,,,,,,V3,,,,
5b_volatility=V4,hit_p10_20d,20,280,115970,135,202,11,0.3107142857142857,0.45887729585237563,0.3955223880597015,0.03607529458980372,67,0.2392857142857143,0.7855795148228116,-8.48081023454158,-1.4581731933217608,202,0.22665693430656933,0.3818282224532224,False,0.055028305028305025,0.09006602923689672,-0.06333571046532355,-0.08288888946832465,-0.006242905788876207,-0.009431818875725206,11.0,11,3,0.2727272727272727,0.2977941176470588,0.09285714285714286,0.14479281069174496,5b_volatility,full,row,,,,,,,,,,,,,,,,,,,V4,,,,
5c_liquidity=L0,hit_p10_20d,20,42644,116079,336,1750,12,0.0946909295563268,0.28950111561953495,0.2554347826086957,0.003100675856580503,5060,0.11865678641778445,0.37070491570842384,-16.074385305236888,-3.602277505550747,1750,0.0816691759974228,0.10865736242882514,False,0.0,0.03220699047464866,0.0,-0.02894725771655587,0.0,-0.0031177729969159907,15.0,12,2,0.16666666666666666,0.09339607027167617,0.029781446393396492,0.0003154413576976796,5c_liquidity,full,row,,,,,,,,,,,,,,,,,,,L0,,,,
5c_liquidity=L1,hit_p10_20d,20,18414,116044,347,1826,12,0.1846964266319105,0.35939815931887903,0.23649408284023665,0.002937130280448858,6760,0.36711198001520584,0.7809769462853792,-5.179765620832616,-8.811121368680054,1826,0.16599642618741126,0.20663556884296608,False,0.02987482753877513,0.06814142584831286,-0.01388888888888895,-0.03309132655291608,0.0,0.015594461138801714,13.0,12,1,0.08333333333333333,0.18378140149845748,0.07467144563918758,1.2390013223000646e-18,5c_liquidity,full,row,,,,,,,,,,,,,,,,,,,L1,,,,
5c_liquidity=L2,hit_p10_20d,20,14878,116029,328,1869,12,0.19713671192364565,0.3420868920700859,0.2343293172690763,0.0024301808798576977,6225,0.41840301115741363,0.8412806140532373,-3.7192605345430647,-6.919103202614678,1869,0.17756662747546692,0.2197435804664166,False,0.035475429633828104,0.06406917783420069,-0.0221952886327364,-0.038138365901289405,0.0,0.0084113296771271,13.0,12,3,0.25,0.19628212137780207,0.07151498857373303,4.545116707614315e-12,5c_liquidity,full,row,,,,,,,,,,,,,,,,,,,L2,,,,
5c_liquidity=L3,hit_p10_20d,20,11580,116008,303,1887,12,0.1821243523316062,0.32107268464243843,0.21452095808383237,0.003473949385651575,4342,0.3749568221070812,0.8489816284504244,-3.2396605752226164,-9.357330336814224,1887,0.15980798552312364,0.20503584848535505,False,0.034482758620689724,0.060549622218249374,-0.02736657235706841,-0.04550950846835651,-0.0012273077818272804,7.972752125520125e-05,14.0,12,2,0.16666666666666666,0.18206593406593408,0.09127806563039724,8.177678763580284e-21,5c_liquidity,full,row,,,,,,,,,,,,,,,,,,,L3,,,,
5c_liquidity=L4,hit_p10_20d,20,9339,116013,220,2023,12,0.18492343934040048,0.31680070336945,0.24037723785166243,0.00682039101570042,3128,0.3349395010172395,0.76930511804012,-5.545379851126195,-10.23921278932861,2023,0.14816191648936206,0.22482594475849974,False,0.03197925669835788,0.058334137084024004,-0.032128514056224744,-0.05055015248639815,-0.005820721769499437,-0.003133493566114464,14.0,12,0,0.0,0.18037106158744098,0.25527358389549204,1.3230849189963295e-24,5c_liquidity,full,row,,,,,,,,,,,,,,,,,,,L4,,,,
5d_price=<20,hit_p10_20d,20,28065,172312,195,1784,12,0.1551754854801354,0.3445262082733646,0.2756975308641975,0.003081679270488766,8100,0.28861571352218063,0.5628468452117135,-12.052204538406212,-4.5998200922136885,1784,0.13794101843079792,0.17523223576604408,False,0.014285714285714235,0.05651547432795435,0.0,-0.03134380156316834,0.0,0.011669702558561899,14.0,12,2,0.16666666666666666,0.15473642201502014,0.0668804560840905,4.22855975173985e-06,5d_price,full,row,,,,,,,,,,,,,,,,,,,<20,,,,
5d_price=20-50,hit_p10_20d,20,27369,198042,253,1847,12,0.14176623186817203,0.32847072843134284,0.26634900465904277,0.00382485026809271,7083,0.25879644853666556,0.5322574118462233,-12.458277279087074,-7.314501740274764,1847,0.1246603559049442,0.15996150932778413,False,0.00917431192660545,0.04583923967496373,-0.0031347962382444194,-0.04029244937192842,0.0,-0.0037257385504047744,13.0,12,1,0.08333333333333333,0.14119137205230414,0.07011582447294384,2.583381603710791e-13,5d_price,full,row,,,,,,,,,,,,,,,,,,,20-50,,,,
5d_price=50-100,hit_p10_20d,20,14476,94165,155,1762,12,0.14935064935064934,0.3180481070461424,0.20469345849222648,0.00403513181049031,3409,0.23549323017408125,0.7296307876667759,-5.534280914157713,-6.772605459043656,1762,0.12528410028253179,0.17481167039548146,False,0.018456836268322063,0.04656861994330019,-0.011437490709082787,-0.0372320511888086,0.0,-0.0030727074886237934,13.0,12,2,0.16666666666666666,0.14704221375123536,0.13076816800221056,1.2648354155777018e-11,5d_price,full,row,,,,,,,,,,,,,,,,,,,50-100,,,,
